gid	ftype
Zm00001d038143	subgenome1_fractionated
Zm00001d038146	subgenome1_retained
Zm00001d038147	subgenome1_fractionated
Zm00001d038149	subgenome1_fractionated
Zm00001d038150	subgenome1_retained
Zm00001d038151	subgenome1_fractionated
Zm00001d038158	subgenome1_retained
Zm00001d038161	subgenome1_fractionated
Zm00001d038164	subgenome1_retained
Zm00001d038163	subgenome1_retained
Zm00001d038160	subgenome1_fractionated
Zm00001d038156	subgenome1_retained
Zm00001d038155	subgenome1_retained
Zm00001d038153	subgenome1_retained
Zm00001d038166	subgenome1_fractionated
Zm00001d038164	subgenome1_fractionated
Zm00001d038165	subgenome1_retained
Zm00001d038167	subgenome1_fractionated
Zm00001d038170	subgenome1_fractionated
Zm00001d038171	subgenome1_retained
Zm00001d038172	subgenome1_retained
Zm00001d038173	subgenome1_retained
Zm00001d038174	subgenome1_fractionated
Zm00001d038176	subgenome1_fractionated
Zm00001d038177	subgenome1_retained
Zm00001d038178	subgenome1_retained
Zm00001d038181	subgenome1_fractionated
Zm00001d038185	subgenome1_fractionated
Zm00001d038186	subgenome1_fractionated
Zm00001d038189	subgenome1_fractionated
Zm00001d038190	subgenome1_retained
Zm00001d038192	subgenome1_fractionated
Zm00001d038193	subgenome1_retained
Zm00001d038194	subgenome1_fractionated
Zm00001d038195	subgenome1_fractionated
Zm00001d038196	subgenome1_fractionated
Zm00001d038197	subgenome1_retained
Zm00001d038206	subgenome1_fractionated
Zm00001d038198	subgenome1_fractionated
Zm00001d038204	subgenome1_fractionated
Zm00001d038203	subgenome1_retained
Zm00001d038202	subgenome1_fractionated
Zm00001d038201	subgenome1_fractionated
Zm00001d038200	subgenome1_retained
Zm00001d038199	subgenome1_retained
Zm00001d038205	subgenome1_retained
Zm00001d038207	subgenome1_retained
Zm00001d038208	subgenome1_retained
Zm00001d038209	subgenome1_retained
Zm00001d038211	subgenome1_fractionated
Zm00001d038216	subgenome1_fractionated
Zm00001d038217	subgenome1_fractionated
Zm00001d038218	subgenome1_retained
Zm00001d038220	subgenome1_fractionated
Zm00001d038221	subgenome1_retained
Zm00001d038222	subgenome1_retained
Zm00001d038223	subgenome1_fractionated
Zm00001d038224	subgenome1_fractionated
Zm00001d038225	subgenome1_fractionated
Zm00001d038226	subgenome1_fractionated
Zm00001d038227	subgenome1_retained
Zm00001d038228	subgenome1_retained
Zm00001d038229	subgenome1_fractionated
Zm00001d038239	subgenome1_fractionated
Zm00001d038240	subgenome1_fractionated
Zm00001d038248	subgenome1_retained
Zm00001d038252	subgenome1_retained
Zm00001d038250	subgenome1_fractionated
Zm00001d038251	subgenome1_retained
Zm00001d038257	subgenome1_retained
Zm00001d038258	subgenome1_retained
Zm00001d038262	subgenome1_retained
Zm00001d038340	subgenome1_retained
Zm00001d038338	subgenome1_retained
Zm00001d038336	subgenome1_retained
Zm00001d038337	subgenome1_fractionated
Zm00001d038332	subgenome1_retained
Zm00001d038333	subgenome1_retained
Zm00001d038334	subgenome1_retained
Zm00001d038335	subgenome1_retained
Zm00001d038331	subgenome1_retained
Zm00001d038330	subgenome1_retained
Zm00001d038329	subgenome1_fractionated
Zm00001d038328	subgenome1_fractionated
Zm00001d038327	subgenome1_fractionated
Zm00001d038326	subgenome1_fractionated
Zm00001d038325	subgenome1_retained
Zm00001d038327	subgenome1_retained
Zm00001d038321	subgenome1_fractionated
Zm00001d038320	subgenome1_retained
Zm00001d038319	subgenome1_retained
Zm00001d038318	subgenome1_retained
Zm00001d038316	subgenome1_fractionated
Zm00001d038312	subgenome1_fractionated
Zm00001d038311	subgenome1_retained
Zm00001d038310	subgenome1_fractionated
Zm00001d038280	subgenome1_fractionated
Zm00001d038281	subgenome1_fractionated
Zm00001d038282	subgenome1_fractionated
Zm00001d038283	subgenome1_fractionated
Zm00001d038284	subgenome1_fractionated
Zm00001d038287	subgenome1_fractionated
Zm00001d038288	subgenome1_fractionated
Zm00001d038289	subgenome1_retained
Zm00001d038290	subgenome1_retained
Zm00001d038291	subgenome1_retained
Zm00001d038292	subgenome1_fractionated
Zm00001d038296	subgenome1_fractionated
Zm00001d038297	subgenome1_retained
Zm00001d038299	subgenome1_fractionated
Zm00001d038300	subgenome1_fractionated
Zm00001d038301	subgenome1_fractionated
Zm00001d038302	subgenome1_retained
Zm00001d038304	subgenome1_fractionated
Zm00001d038306	subgenome1_fractionated
Zm00001d038275	subgenome1_fractionated
Zm00001d038274	subgenome1_retained
Zm00001d038273	subgenome1_retained
Zm00001d038272	subgenome1_fractionated
Zm00001d038270	subgenome1_retained
Zm00001d038269	subgenome1_retained
Zm00001d038268	subgenome1_retained
Zm00001d038267	subgenome1_fractionated
Zm00001d038263	subgenome1_retained
Zm00001d038341	subgenome1_retained
Zm00001d038342	subgenome1_fractionated
Zm00001d038343	subgenome1_fractionated
Zm00001d038346	subgenome1_retained
Zm00001d038348	subgenome1_retained
Zm00001d038351	subgenome1_fractionated
Zm00001d038352	subgenome1_retained
Zm00001d038355	subgenome1_retained
Zm00001d038357	subgenome1_fractionated
Zm00001d038358	subgenome1_retained
Zm00001d038362	subgenome1_fractionated
Zm00001d038361	subgenome1_fractionated
Zm00001d038365	subgenome1_retained
Zm00001d038364	subgenome1_fractionated
Zm00001d038366	subgenome1_retained
Zm00001d038367	subgenome1_fractionated
Zm00001d038368	subgenome1_fractionated
Zm00001d038371	subgenome1_fractionated
Zm00001d038372	subgenome1_fractionated
Zm00001d038373	subgenome1_retained
Zm00001d038374	subgenome1_retained
Zm00001d038375	subgenome1_retained
Zm00001d038376	subgenome1_retained
Zm00001d038378	subgenome1_retained
Zm00001d038379	subgenome1_fractionated
Zm00001d038380	subgenome1_retained
Zm00001d038381	subgenome1_fractionated
Zm00001d038382	subgenome1_fractionated
Zm00001d038387	subgenome1_fractionated
Zm00001d038388	subgenome1_retained
Zm00001d038389	subgenome1_fractionated
Zm00001d038392	subgenome1_retained
Zm00001d038393	subgenome1_retained
Zm00001d038394	subgenome1_retained
Zm00001d038395	subgenome1_fractionated
Zm00001d038396	subgenome1_retained
Zm00001d038397	subgenome1_retained
Zm00001d038400	subgenome1_fractionated
Zm00001d038401	subgenome1_fractionated
Zm00001d038403	subgenome1_retained
Zm00001d038404	subgenome1_retained
Zm00001d038407	subgenome1_retained
Zm00001d038408	subgenome1_fractionated
Zm00001d038409	subgenome1_retained
Zm00001d038411	subgenome1_retained
Zm00001d038412	subgenome1_fractionated
Zm00001d038420	subgenome1_retained
Zm00001d038431	subgenome1_retained
Zm00001d038432	subgenome1_fractionated
Zm00001d038446	subgenome1_retained
Zm00001d038445	subgenome1_retained
Zm00001d038442	subgenome1_retained
Zm00001d038440	subgenome1_fractionated
Zm00001d038437	subgenome1_fractionated
Zm00001d038436	subgenome1_fractionated
Zm00001d038446	subgenome1_fractionated
Zm00001d038447	subgenome1_retained
Zm00001d038449	subgenome1_retained
Zm00001d038449	subgenome1_fractionated
Zm00001d038450	subgenome1_fractionated
Zm00001d038451	subgenome1_fractionated
Zm00001d038452	subgenome1_fractionated
Zm00001d038453	subgenome1_fractionated
Zm00001d038465	subgenome1_fractionated
Zm00001d038466	subgenome1_fractionated
Zm00001d038467	subgenome1_retained
Zm00001d038469	subgenome1_retained
Zm00001d038471	subgenome1_fractionated
Zm00001d038473	subgenome1_fractionated
Zm00001d038475	subgenome1_fractionated
Zm00001d038476	subgenome1_fractionated
Zm00001d038478	subgenome1_fractionated
Zm00001d038479	subgenome1_fractionated
Zm00001d038480	subgenome1_retained
Zm00001d038481	subgenome1_fractionated
Zm00001d038487	subgenome1_fractionated
Zm00001d038483	subgenome1_fractionated
Zm00001d038485	subgenome1_fractionated
Zm00001d038486	subgenome1_fractionated
Zm00001d038489	subgenome1_retained
Zm00001d038490	subgenome1_fractionated
Zm00001d038491	subgenome1_fractionated
Zm00001d038494	subgenome1_fractionated
Zm00001d038504	subgenome1_fractionated
Zm00001d038506	subgenome1_retained
Zm00001d038508	subgenome1_fractionated
Zm00001d038509	subgenome1_retained
Zm00001d038510	subgenome1_fractionated
Zm00001d038511	subgenome1_fractionated
Zm00001d038512	subgenome1_fractionated
Zm00001d038513	subgenome1_retained
Zm00001d038514	subgenome1_retained
Zm00001d038517	subgenome1_retained
Zm00001d038518	subgenome1_fractionated
Zm00001d038521	subgenome1_retained
Zm00001d038522	subgenome1_fractionated
Zm00001d038525	subgenome1_fractionated
Zm00001d038523	subgenome1_retained
Zm00001d038527	subgenome1_retained
Zm00001d038528	subgenome1_retained
Zm00001d038529	subgenome1_fractionated
Zm00001d038530	subgenome1_fractionated
Zm00001d038531	subgenome1_fractionated
Zm00001d038532	subgenome1_fractionated
Zm00001d038533	subgenome1_fractionated
Zm00001d038534	subgenome1_fractionated
Zm00001d038535	subgenome1_fractionated
Zm00001d038536	subgenome1_retained
Zm00001d038537	subgenome1_retained
Zm00001d038538	subgenome1_fractionated
Zm00001d038539	subgenome1_fractionated
Zm00001d038540	subgenome1_fractionated
Zm00001d038541	subgenome1_retained
Zm00001d038542	subgenome1_fractionated
Zm00001d038545	subgenome1_retained
Zm00001d038543	subgenome1_retained
Zm00001d038546	subgenome1_fractionated
Zm00001d038547	subgenome1_fractionated
Zm00001d038548	subgenome1_fractionated
Zm00001d038550	subgenome1_fractionated
Zm00001d038549	subgenome1_fractionated
Zm00001d038552	subgenome1_fractionated
Zm00001d038553	subgenome1_fractionated
Zm00001d038554	subgenome1_retained
Zm00001d038555	subgenome1_fractionated
Zm00001d038557	subgenome1_fractionated
Zm00001d038558	subgenome1_fractionated
Zm00001d038562	subgenome1_retained
Zm00001d038563	subgenome1_retained
Zm00001d038570	subgenome1_fractionated
Zm00001d038572	subgenome1_fractionated
Zm00001d038574	subgenome1_retained
Zm00001d038576	subgenome1_fractionated
Zm00001d038577	subgenome1_retained
Zm00001d038577	subgenome1_fractionated
Zm00001d038579	subgenome1_retained
Zm00001d038581	subgenome1_fractionated
Zm00001d038583	subgenome1_fractionated
Zm00001d038584	subgenome1_retained
Zm00001d038585	subgenome1_retained
Zm00001d038586	subgenome1_fractionated
Zm00001d038587	subgenome1_fractionated
Zm00001d038589	subgenome1_fractionated
Zm00001d038593	subgenome1_fractionated
Zm00001d038594	subgenome1_fractionated
Zm00001d038595	subgenome1_fractionated
Zm00001d038596	subgenome1_fractionated
Zm00001d038597	subgenome1_fractionated
Zm00001d038598	subgenome1_fractionated
Zm00001d038599	subgenome1_fractionated
Zm00001d038600	subgenome1_fractionated
Zm00001d038604	subgenome1_retained
Zm00001d038605	subgenome1_retained
Zm00001d038606	subgenome1_fractionated
Zm00001d038607	subgenome1_fractionated
Zm00001d038608	subgenome1_retained
Zm00001d038609	subgenome1_fractionated
Zm00001d038610	subgenome1_fractionated
Zm00001d038612	subgenome1_fractionated
Zm00001d038613	subgenome1_retained
Zm00001d038616	subgenome1_fractionated
Zm00001d038617	subgenome1_fractionated
Zm00001d038618	subgenome1_fractionated
Zm00001d038620	subgenome1_fractionated
Zm00001d038622	subgenome1_fractionated
Zm00001d038623	subgenome1_retained
Zm00001d038624	subgenome1_fractionated
Zm00001d038625	subgenome1_fractionated
Zm00001d038626	subgenome1_fractionated
Zm00001d038638	subgenome1_fractionated
Zm00001d038641	subgenome1_fractionated
Zm00001d038642	subgenome1_fractionated
Zm00001d038643	subgenome1_fractionated
Zm00001d038644	subgenome1_retained
Zm00001d038646	subgenome1_fractionated
Zm00001d038647	subgenome1_fractionated
Zm00001d038648	subgenome1_retained
Zm00001d038650	subgenome1_fractionated
Zm00001d038651	subgenome1_fractionated
Zm00001d038652	subgenome1_fractionated
Zm00001d038654	subgenome1_retained
Zm00001d038655	subgenome1_retained
Zm00001d038657	subgenome1_fractionated
Zm00001d038658	subgenome1_fractionated
Zm00001d038660	subgenome1_retained
Zm00001d038661	subgenome1_fractionated
Zm00001d038665	subgenome1_fractionated
Zm00001d038667	subgenome1_retained
Zm00001d038668	subgenome1_fractionated
Zm00001d038671	subgenome1_fractionated
Zm00001d038672	subgenome1_retained
Zm00001d038673	subgenome1_fractionated
Zm00001d038676	subgenome1_fractionated
Zm00001d038678	subgenome1_fractionated
Zm00001d038680	subgenome1_fractionated
Zm00001d038681	subgenome1_fractionated
Zm00001d038682	subgenome1_retained
Zm00001d038683	subgenome1_retained
Zm00001d038684	subgenome1_fractionated
Zm00001d038685	subgenome1_fractionated
Zm00001d038687	subgenome1_fractionated
Zm00001d038688	subgenome1_retained
Zm00001d038689	subgenome1_fractionated
Zm00001d038690	subgenome1_retained
Zm00001d038691	subgenome1_fractionated
Zm00001d038692	subgenome1_fractionated
Zm00001d038693	subgenome1_retained
Zm00001d038695	subgenome1_fractionated
Zm00001d038696	subgenome1_fractionated
Zm00001d038697	subgenome1_fractionated
Zm00001d038698	subgenome1_fractionated
Zm00001d038699	subgenome1_retained
Zm00001d038700	subgenome1_retained
Zm00001d038702	subgenome1_retained
Zm00001d038704	subgenome1_fractionated
Zm00001d038706	subgenome1_fractionated
Zm00001d038708	subgenome1_fractionated
Zm00001d038709	subgenome1_retained
Zm00001d038712	subgenome1_fractionated
Zm00001d038714	subgenome1_fractionated
Zm00001d038717	subgenome1_retained
Zm00001d038718	subgenome1_fractionated
Zm00001d038719	subgenome1_fractionated
Zm00001d038724	subgenome1_fractionated
Zm00001d038725	subgenome1_retained
Zm00001d038726	subgenome1_fractionated
Zm00001d038728	subgenome1_retained
Zm00001d038729	subgenome1_retained
Zm00001d038814	subgenome1_fractionated
Zm00001d038812	subgenome1_retained
Zm00001d038810	subgenome1_retained
Zm00001d038809	subgenome1_fractionated
Zm00001d038807	subgenome1_fractionated
Zm00001d038806	subgenome1_fractionated
Zm00001d038805	subgenome1_fractionated
Zm00001d038804	subgenome1_fractionated
Zm00001d038803	subgenome1_retained
Zm00001d038801	subgenome1_retained
Zm00001d038799	subgenome1_retained
Zm00001d038797	subgenome1_retained
Zm00001d038796	subgenome1_fractionated
Zm00001d038795	subgenome1_retained
Zm00001d038794	subgenome1_retained
Zm00001d038793	subgenome1_retained
Zm00001d038792	subgenome1_retained
Zm00001d038791	subgenome1_fractionated
Zm00001d038784	subgenome1_fractionated
Zm00001d038783	subgenome1_retained
Zm00001d038780	subgenome1_retained
Zm00001d038779	subgenome1_fractionated
Zm00001d038777	subgenome1_fractionated
Zm00001d038775	subgenome1_fractionated
Zm00001d038773	subgenome1_fractionated
Zm00001d038772	subgenome1_retained
Zm00001d038769	subgenome1_fractionated
Zm00001d038768	subgenome1_fractionated
Zm00001d038766	subgenome1_fractionated
Zm00001d038765	subgenome1_retained
Zm00001d038764	subgenome1_retained
Zm00001d038763	subgenome1_retained
Zm00001d038762	subgenome1_fractionated
Zm00001d038761	subgenome1_retained
Zm00001d038756	subgenome1_retained
Zm00001d038755	subgenome1_fractionated
Zm00001d038754	subgenome1_retained
Zm00001d038753	subgenome1_fractionated
Zm00001d038752	subgenome1_fractionated
Zm00001d038751	subgenome1_fractionated
Zm00001d038750	subgenome1_fractionated
Zm00001d038748	subgenome1_fractionated
Zm00001d038747	subgenome1_fractionated
Zm00001d038746	subgenome1_retained
Zm00001d038745	subgenome1_retained
Zm00001d038742	subgenome1_retained
Zm00001d038741	subgenome1_fractionated
Zm00001d038740	subgenome1_fractionated
Zm00001d038739	subgenome1_retained
Zm00001d038737	subgenome1_fractionated
Zm00001d038731	subgenome1_fractionated
Zm00001d038734	subgenome1_fractionated
Zm00001d038733	subgenome1_fractionated
Zm00001d038732	subgenome1_retained
Zm00001d038730	subgenome1_fractionated
Zm00001d038815	subgenome1_retained
Zm00001d038820	subgenome1_fractionated
Zm00001d038825	subgenome1_fractionated
Zm00001d038823	subgenome1_fractionated
Zm00001d038824	subgenome1_fractionated
Zm00001d038829	subgenome1_fractionated
Zm00001d038830	subgenome1_fractionated
Zm00001d038831	subgenome1_fractionated
Zm00001d038832	subgenome1_fractionated
Zm00001d038833	subgenome1_fractionated
Zm00001d038835	subgenome1_fractionated
Zm00001d038838	subgenome1_fractionated
Zm00001d038839	subgenome1_fractionated
Zm00001d038840	subgenome1_fractionated
Zm00001d038841	subgenome1_fractionated
Zm00001d038842	subgenome1_fractionated
Zm00001d038843	subgenome1_fractionated
Zm00001d038845	subgenome1_fractionated
Zm00001d038846	subgenome1_fractionated
Zm00001d038847	subgenome1_fractionated
Zm00001d038849	subgenome1_fractionated
Zm00001d038850	subgenome1_fractionated
Zm00001d038851	subgenome1_fractionated
Zm00001d038852	subgenome1_fractionated
Zm00001d038853	subgenome1_retained
Zm00001d038854	subgenome1_retained
Zm00001d038855	subgenome1_fractionated
Zm00001d038856	subgenome1_retained
Zm00001d038857	subgenome1_fractionated
Zm00001d038859	subgenome1_retained
Zm00001d038860	subgenome1_fractionated
Zm00001d038861	subgenome1_fractionated
Zm00001d038862	subgenome1_fractionated
Zm00001d038863	subgenome1_fractionated
Zm00001d038864	subgenome1_retained
Zm00001d038865	subgenome1_retained
Zm00001d038866	subgenome1_retained
Zm00001d038868	subgenome1_retained
Zm00001d038870	subgenome1_fractionated
Zm00001d038871	subgenome1_retained
Zm00001d038873	subgenome1_retained
Zm00001d038874	subgenome1_fractionated
Zm00001d038875	subgenome1_fractionated
Zm00001d038876	subgenome1_fractionated
Zm00001d038877	subgenome1_retained
Zm00001d038878	subgenome1_retained
Zm00001d038879	subgenome1_retained
Zm00001d038880	subgenome1_retained
Zm00001d038881	subgenome1_retained
Zm00001d038882	subgenome1_fractionated
Zm00001d038883	subgenome1_fractionated
Zm00001d038884	subgenome1_fractionated
Zm00001d038886	subgenome1_retained
Zm00001d038887	subgenome1_fractionated
Zm00001d038889	subgenome1_fractionated
Zm00001d038890	subgenome1_retained
Zm00001d038891	subgenome1_fractionated
Zm00001d038892	subgenome1_retained
Zm00001d038894	subgenome1_fractionated
Zm00001d038896	subgenome1_fractionated
Zm00001d038897	subgenome1_fractionated
Zm00001d038901	subgenome1_retained
Zm00001d038903	subgenome1_fractionated
Zm00001d038904	subgenome1_fractionated
Zm00001d038905	subgenome1_retained
Zm00001d038907	subgenome1_retained
Zm00001d038908	subgenome1_fractionated
Zm00001d038909	subgenome1_fractionated
